ID,Urne,QR-Code,Categorie,1 - Amenager et equiper les residences sociales,2 - Equiper les associations d alimentation durable,3 - Restaurer la Maison de l Air pour les habitantes et habitants !,4 - Securiser la voirie et apaiser la circulation,5 - Amenager des espaces publics verdoyants pour le 20e,6 - Embellir nos parcs et jardins,7 - Des projets educatifs pour le 20e,8 - Des projets pour la jeunesse du 20e,9 - Renovations energetiques pour les ecoles de la rue Le Vau et la creche collective 8 rue des Lyanes,10 - Embellir le 20e avec des fresques et de la vegetalisation,11 - Poursuivre la restauration de La Fleche d Or : un projet sur les rails !,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
15524,U20-020,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
15525,U20-010,2022AR20A,Valide,2,2,2,3,3,1,2,3,3,1,1,11,3,4,4,0,0
15528,U20-020,2022AR20B,Valide,novote,novote,novote,4,2,2,1,1,novote,novote,1,6,3,2,0,1,5
15529,U20-010,2022AR20A,Valide,1,2,3,2,1,novote,1,1,novote,2,2,9,4,4,1,0,2
15550,U20-020,2022AR20B,Nul,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,2,2,0,0,0,9
15554,U20-010,2022AR20B,Valide,novote,1,novote,novote,novote,novote,1,novote,2,novote,1,4,3,1,0,0,7
15558,U20-010,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
15560,U20-010,2022AR20B,Valide,2,1,1,1,1,2,novote,novote,2,1,novote,8,5,3,0,0,3
15568,U20-020,2022AR20B,Valide,novote,1,1,novote,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,7
15570,U20-020,2022AR20A,Valide,novote,novote,1,novote,2,novote,1,novote,novote,novote,1,4,3,1,0,0,7
15581,U20-020,2022AR20A,Valide,2,2,2,1,1,1,2,2,2,1,2,11,4,7,0,0,0
15596,U20-005,2022AR20A,Valide,2,2,3,2,1,1,2,1,3,2,3,11,3,5,3,0,0
15604,U20-020,2022AR20A,Valide,1,1,1,1,1,1,novote,1,1,2,1,10,9,1,0,0,1
15614,U20-005,2022AR20B,Valide,3,2,3,3,1,2,3,3,3,1,1,11,3,2,6,0,0
15615,U20-020,2022AR20A,Valide,1,1,1,1,novote,novote,1,novote,novote,1,novote,6,6,0,0,0,5
15638,U20-020,2022AR20A,Valide,1,novote,novote,novote,1,novote,1,novote,1,novote,1,5,5,0,0,0,6
15640,U20-020,2022AR20A,Nul,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,2,2,0,0,0,9
15651,U20-020,2022AR20A,Valide,1,2,novote,novote,novote,2,novote,novote,novote,2,novote,4,1,3,0,0,7
15655,U20-020,2022AR20B,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,2,2,0,0,0,9
15659,U20-020,2022AR20B,Valide,novote,2,1,2,novote,novote,novote,novote,novote,2,novote,4,1,3,0,0,7
15669,U20-020,2022AR20A,Valide,1,2,novote,novote,novote,2,novote,novote,novote,2,novote,4,1,3,0,0,7
15706,U20-010,2022AR20A,Valide,2,1,3,1,3,2,3,2,1,2,2,11,3,5,3,0,0
15711,U20-020,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
15719,U20-020,2022AR20A,Valide,3,3,3,1,2,2,2,2,4,4,4,11,1,4,3,3,0
15727,U20-005,2022AR20B,Valide,1,3,3,2,2,1,1,1,2,4,3,11,4,3,3,1,0
15765,U20-020,2022AR20B,Valide,1,1,2,1,1,1,1,1,1,1,3,11,9,1,1,0,0
15774,U20-020,2022AR20A,Valide,novote,1,novote,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,7
15776,U20-005,2022AR20B,Valide,1,1,1,4,1,novote,1,1,1,1,1,10,9,0,0,1,1
15787,U20-020,2022AR20A,Valide,2,1,2,2,1,1,1,1,2,1,2,11,6,5,0,0,0
15797,U20-020,2022AR20A,Valide,novote,novote,novote,2,2,novote,novote,novote,novote,2,2,4,0,4,0,0,7
15801,U20-020,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
15805,U20-020,2022AR20A,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,1,4,4,0,0,0,7
15839,U20-020,2022AR20B,Valide,2,4,4,4,2,1,3,3,3,4,4,11,1,2,3,5,0
15840,U20-005,2022AR20A,Valide,novote,novote,novote,novote,1,1,1,1,novote,novote,novote,4,4,0,0,0,7
15859,U20-020,2022AR20B,Valide,2,2,1,4,novote,novote,1,1,novote,novote,novote,6,3,2,0,1,5
15870,U20-020,2022AR20A,Valide,2,2,1,2,3,3,2,2,2,3,1,11,2,6,3,0,0
15882,U20-020,2022AR20B,Valide,2,3,4,4,3,1,3,2,1,3,3,11,2,2,5,2,0
15895,U20-020,2022AR20A,Valide,novote,2,novote,novote,novote,novote,2,2,novote,novote,1,4,1,3,0,0,7
15904,U20-005,2022AR20A,Valide,novote,novote,novote,1,1,3,novote,novote,novote,1,2,5,3,1,1,0,6
15915,U20-020,2022AR20A,Valide,1,novote,novote,novote,novote,novote,1,1,novote,1,1,5,5,0,0,0,6
15946,U20-020,2022AR20B,Valide,novote,2,1,2,1,1,1,2,3,2,3,10,4,4,2,0,1
15975,U20-020,2022AR20B,Valide,novote,1,1,novote,novote,novote,novote,1,novote,1,1,5,5,0,0,0,6
15995,U20-020,2022AR20A,Valide,2,1,1,1,1,1,2,2,2,1,1,11,7,4,0,0,0
16003,U20-020,2022AR20B,Valide,novote,novote,novote,1,1,1,novote,novote,novote,3,novote,4,3,0,1,0,7
16004,U20-020,2022AR20A,Valide,2,2,3,3,2,2,2,2,2,2,2,11,0,9,2,0,0
16014,U20-019,2022AR20A,Valide,1,2,1,1,2,2,1,1,1,3,1,11,7,3,1,0,0
16020,U20-019,2022AR20B,Valide,1,1,1,novote,1,2,1,novote,novote,1,1,8,7,1,0,0,3
16034,U20-010,2022AR20A,Valide,1,1,2,1,1,1,1,1,1,4,4,11,8,1,0,2,0
16036,U20-008,2022AR20A,Valide,1,2,2,2,3,3,1,1,2,3,1,11,4,4,3,0,0
16038,U20-008,2022AR20A,Valide,1,2,2,1,1,1,1,1,2,3,3,11,6,3,2,0,0
16043,U20-010,2022AR20B,Valide,2,novote,2,1,2,2,novote,1,2,2,2,9,2,7,0,0,2
16045,U20-019,2022AR20B,Valide,4,3,3,1,1,1,4,4,4,1,1,11,5,0,2,4,0
16053,U20-019,2022AR20A,Valide,1,novote,1,2,2,novote,1,novote,1,novote,novote,6,4,2,0,0,5
16057,U20-005,2022AR20B,Valide,novote,1,novote,novote,1,1,novote,novote,1,novote,novote,4,4,0,0,0,7
16059,U20-008,2022AR20B,Valide,1,1,1,1,1,1,1,2,1,1,1,11,10,1,0,0,0
16062,U20-008,2022AR20B,Valide,2,2,1,2,1,1,1,1,1,1,2,11,7,4,0,0,0
16066,U20-020,2022AR20B,Valide,2,2,1,2,2,1,2,2,2,2,1,11,3,8,0,0,0
16077,U20-019,2022AR20A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
16079,U20-010,2022AR20A,Valide,1,1,1,1,3,1,1,novote,1,novote,1,9,8,0,1,0,2
16080,U20-019,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16083,U20-010,2022AR20B,Valide,novote,novote,novote,novote,2,novote,2,novote,novote,2,1,4,1,3,0,0,7
16084,U20-003,2022AR20A,Valide,novote,1,novote,novote,1,2,1,1,novote,1,novote,6,5,1,0,0,5
16092,U20-008,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16101,U20-020,2022AR20A,Valide,novote,2,2,2,1,1,1,3,3,1,1,10,5,3,2,0,1
16102,U20-008,2022AR20B,Valide,novote,novote,novote,1,1,1,novote,novote,novote,1,novote,4,4,0,0,0,7
16108,U20-020,2022AR20A,Valide,1,novote,novote,1,novote,1,novote,2,novote,novote,novote,4,3,1,0,0,7
16109,U20-019,2022AR20A,Valide,2,2,1,2,1,1,2,2,1,1,1,11,6,5,0,0,0
16114,U20-020,2022AR20A,Valide,1,novote,novote,novote,novote,novote,2,2,2,novote,novote,4,1,3,0,0,7
16125,U20-019,2022AR20A,Valide,1,novote,2,2,1,novote,1,1,2,novote,2,8,4,4,0,0,3
16131,U20-019,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16145,U20-019,2022AR20A,Valide,2,3,3,1,1,1,2,2,2,2,2,11,3,6,2,0,0
16154,U20-019,2022AR20A,Valide,1,novote,novote,novote,novote,1,2,1,1,novote,novote,5,4,1,0,0,6
16157,U20-019,2022AR20A,Valide,2,3,1,2,4,3,2,1,3,2,3,11,2,4,4,1,0
16158,U20-010,2022AR20A,Valide,novote,2,novote,1,1,1,1,2,novote,1,2,8,5,3,0,0,3
16159,U20-020,2022AR20B,Valide,novote,novote,novote,1,1,novote,novote,2,novote,novote,2,4,2,2,0,0,7
16161,U20-010,2022AR20B,Valide,2,2,3,1,1,1,1,1,1,1,3,11,7,2,2,0,0
16163,U20-008,2022AR20B,Valide,1,1,1,1,1,2,1,1,1,1,1,11,10,1,0,0,0
16166,U20-008,2022AR20A,Valide,1,1,1,2,2,novote,novote,1,novote,2,1,8,5,3,0,0,3
16168,U20-020,2022AR20A,Valide,novote,novote,1,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,7
16169,U20-019,2022AR20A,Valide,novote,2,1,1,novote,novote,novote,1,novote,novote,novote,4,3,1,0,0,7
16177,U20-008,2022AR20A,Valide,1,1,4,3,1,3,4,3,2,3,3,11,3,1,5,2,0
16180,U20-008,2022AR20B,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,10
16185,U20-020,2022AR20A,Nul,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,9
16186,U20-008,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16193,U20-020,2022AR20A,Valide,novote,novote,novote,1,1,1,1,1,2,novote,novote,6,5,1,0,0,5
16199,U20-008,2022AR20A,Valide,1,1,1,2,3,2,1,1,2,2,1,11,6,4,1,0,0
16201,U20-020,2022AR20A,Valide,novote,1,1,novote,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,7
16211,U20-008,2022AR20A,Valide,2,2,3,3,1,2,1,1,2,2,2,11,3,6,2,0,0
16212,U20-005,2022AR20B,Valide,1,1,1,novote,novote,novote,novote,novote,1,novote,1,5,5,0,0,0,6
16214,U20-008,2022AR20A,Valide,3,2,1,1,1,1,2,2,1,3,1,11,6,3,2,0,0
16218,U20-019,2022AR20A,Valide,1,2,4,4,4,1,1,1,1,4,1,11,6,1,0,4,0
16220,U20-020,2022AR20A,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,1,4,4,0,0,0,7
16232,U20-019,2022AR20A,Valide,3,3,3,2,3,3,2,3,3,3,3,11,0,2,9,0,0
16236,U20-008,2022AR20A,Valide,1,1,2,2,1,1,novote,1,novote,2,2,9,5,4,0,0,2
16239,U20-010,2022AR20B,Nul,2,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,2,1,1,0,0,9
16243,U20-019,2022AR20B,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
16248,U20-008,2022AR20B,Valide,2,2,4,2,1,2,1,2,2,1,novote,10,3,6,0,1,1
16251,U20-019,2022AR20A,Valide,1,2,novote,1,novote,1,novote,novote,novote,novote,novote,4,3,1,0,0,7
16258,U20-008,2022AR20A,Valide,3,3,3,novote,1,1,2,3,1,1,1,10,5,1,4,0,1
16260,U20-020,2022AR20B,Valide,1,1,1,1,novote,novote,novote,novote,1,novote,novote,5,5,0,0,0,6
16261,U20-008,2022AR20A,Valide,1,1,1,3,1,2,2,2,2,1,1,11,6,4,1,0,0
16264,U20-008,2022AR20B,Valide,1,1,2,1,1,2,1,1,2,1,2,11,7,4,0,0,0
16271,U20-019,2022AR20A,Valide,3,3,1,3,2,2,2,2,3,3,3,11,1,4,6,0,0
16276,U20-005,2022AR20A,Valide,1,1,3,3,1,novote,3,3,1,2,1,10,5,1,4,0,1
16280,U20-019,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16291,U20-019,2022AR20B,Valide,1,1,1,1,2,1,1,1,2,1,1,11,9,2,0,0,0
16294,U20-019,2022AR20A,Valide,2,1,2,3,1,2,1,1,2,1,1,11,6,4,1,0,0
16295,U20-020,2022AR20B,Valide,2,2,3,1,2,3,3,3,3,4,3,11,1,3,6,1,0
16301,U20-020,2022AR20B,Valide,1,1,3,1,3,4,1,1,1,1,1,11,8,0,2,1,0
16309,U20-008,2022AR20A,Valide,novote,novote,novote,novote,novote,novote,1,1,novote,1,1,4,4,0,0,0,7
16313,U20-020,2022AR20A,Valide,novote,novote,novote,1,1,1,novote,novote,novote,1,1,5,5,0,0,0,6
16315,U20-019,2022AR20B,Valide,novote,novote,novote,2,1,1,1,1,1,1,1,8,7,1,0,0,3
16322,U20-019,2022AR20B,Valide,2,1,2,2,3,2,2,novote,3,2,2,10,1,7,2,0,1
16325,U20-008,2022AR20A,Valide,1,1,1,2,2,2,2,1,2,2,2,11,4,7,0,0,0
16329,U20-020,2022AR20A,Valide,1,2,3,1,1,2,2,3,2,3,2,11,3,5,3,0,0
16331,U20-005,2022AR20A,Valide,3,1,novote,novote,1,1,3,novote,3,1,3,8,4,0,4,0,3
16332,U20-019,2022AR20B,Nul,novote,novote,novote,novote,2,novote,novote,novote,1,novote,2,3,1,2,0,0,8
16345,U20-008,2022AR20A,Nul,4,4,4,3,1,2,4,novote,novote,3,3 4,8,1,1,2,4,2
16348,U20-008,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16352,U20-019,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,4,11,10,0,0,1,0
16355,U20-019,2022AR20B,Valide,2,1,1,3,1,1,2,1,1,1,2,11,7,3,1,0,0
16369,U20-003,2022AR20A,Valide,2,3,1,4,2,2,1,2,3,2,4,11,2,5,2,2,0
16375,U20-019,2022AR20A,Valide,1,novote,1,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,7
16389,U20-008,2022AR20A,Valide,2,2,3,3,1,1,1,2,2,1,2,11,4,5,2,0,0
16391,U20-010,2022AR20B,Valide,3,2,1,4,3,novote,2,2,2,3,1,10,2,4,3,1,1
16397,U20-010,2022AR20A,Valide,novote,novote,novote,1,1,1,2,novote,novote,novote,novote,4,3,1,0,0,7
16400,U20-019,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
16417,U20-010,2022AR20B,Valide,2,1,3,2,4,2,2,1,1,2,1,11,4,5,1,1,0
16419,U20-008,2022AR20A,Valide,1,1,2,2,1,1,1,1,2,2,2,11,6,5,0,0,0
16430,U20-008,2022AR20A,Valide,1,1,2,3,1,2,1,1,3,3,1,11,6,2,3,0,0
16446,U20-008,2022AR20B,Valide,2,1,3,1,1,1,2,1,1,1,2,11,7,3,1,0,0
16450,U20-010,2022AR20B,Valide,1,novote,1,1,1,novote,1,novote,3,3,1,8,6,0,2,0,3
16455,U20-019,2022AR20B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
16472,U20-020,2022AR20A,Valide,3,1,1,2,1,2,2,2,3,2,1,11,4,5,2,0,0
16491,U20-019,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
16493,U20-008,2022AR20A,Valide,1,1,novote,novote,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,7
16505,U20-008,2022AR20B,Valide,2,1,1,1,3,1,1,2,2,2,1,11,6,4,1,0,0
16514,U20-019,2022AR20B,Valide,2,1,2,1,1,1,2,2,2,3,3,11,4,5,2,0,0
16520,U20-019,2022AR20A,Valide,novote,1,novote,novote,1,novote,1,novote,novote,1,1,5,5,0,0,0,6
16522,U20-019,2022AR20A,Valide,3,2,3,4,1,3,2,2,3,3,2,11,1,4,5,1,0
16529,U20-019,2022AR20B,Valide,novote,novote,2,2,novote,novote,2,2,2,novote,novote,5,0,5,0,0,6
16536,U20-019,2022AR20A,Valide,1,novote,novote,2,1,1,3,1,3,1,1,9,6,1,2,0,2
16539,U20-019,2022AR20A,Valide,4,4,1,novote,4,4,4,1,4,4,4,10,2,0,0,8,1
16545,U20-019,2022AR20A,Valide,3,3,2,2,1,1,2,2,3,3,3,11,2,4,5,0,0
16548,U20-008,2022AR20A,Valide,1,2,3,1,2,3,3,3,2,1,2,11,3,4,4,0,0
16550,U20-020,2022AR20A,Valide,novote,novote,novote,1,1,1,novote,novote,novote,1,1,5,5,0,0,0,6
16554,U20-019,2022AR20A,Valide,novote,novote,1,novote,1,3,novote,1,novote,novote,novote,4,3,0,1,0,7
16561,U20-019,2022AR20A,Valide,novote,2,1,novote,novote,2,novote,novote,novote,2,novote,4,1,3,0,0,7
16576,U20-008,2022AR20B,Valide,1,1,2,1,1,2,1,1,1,1,1,11,9,2,0,0,0
16580,U20-008,2022AR20A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
16601,U20-019,2022AR20B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16603,U20-020,2022AR20A,Valide,1,1,novote,novote,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,7
16604,U20-008,2022AR20A,Valide,novote,novote,1,novote,novote,novote,1,novote,1,novote,1,4,4,0,0,0,7
16608,U20-020,2022AR20A,Valide,1,2,2,3,1,2,1,1,3,1,2,11,5,4,2,0,0
16610,U20-008,2022AR20A,Valide,2,2,novote,2,2,2,1,1,1,4,1,10,4,5,0,1,1
16611,U20-020,2022AR20A,Valide,1,novote,novote,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,7
16613,U20-019,2022AR20B,Valide,1,1,1,3,1,1,1,1,novote,1,1,10,9,0,1,0,1
16616,U20-019,2022AR20A,Nul,novote,novote,2,novote,novote,novote,novote,1,novote,novote,novote,2,1,1,0,0,9
16620,U20-008,2022AR20A,Valide,4,1,2,1,1,1,2,2,3,2,3,11,4,4,2,1,0
16626,U20-008,2022AR20A,Valide,2,1,1,1,1,1,1,1,1,1,1,11,10,1,0,0,0
16632,U20-020,2022AR20A,Valide,1,novote,1,2,1,2,1,2,1,2,4,10,5,4,0,1,1
16643,U20-020,2022AR20A,Valide,2,1,4,4,4,4,1,1,4,4,4,11,3,1,0,7,0
16644,U20-008,2022AR20A,Valide,1,1,1,2,1,1,1,1,1,2,1,11,9,2,0,0,0
16664,U20-020,2022AR20B,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,1,5,5,0,0,0,6
16669,U20-008,2022AR20A,Valide,1,1,novote,1,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
16675,U20-008,2022AR20A,Valide,3,2,4,1,1,1,2,2,1,4,4,11,4,3,1,3,0
16686,U20-019,2022AR20A,Valide,1,novote,1,novote,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,7
16689,U20-008,2022AR20A,Valide,1,1,1,1,1,1,novote,novote,novote,novote,novote,6,6,0,0,0,5
16695,U20-008,2022AR20A,Valide,novote,1,novote,novote,1,novote,1,novote,novote,1,novote,4,4,0,0,0,7
16704,U20-010,2022AR20A,Valide,novote,2,novote,novote,novote,novote,2,2,novote,1,novote,4,1,3,0,0,7
16708,U20-019,2022AR20A,Valide,1,1,1,novote,1,1,1,novote,novote,novote,novote,6,6,0,0,0,5
16719,U20-010,2022AR20B,Valide,novote,novote,novote,4,4,4,4,4,4,4,4,8,0,0,0,8,3
16722,U20-005,2022AR20A,Valide,1,1,3,1,1,1,1,1,1,2,2,11,8,2,1,0,0
16729,U20-019,2022AR20A,Valide,1,novote,1,novote,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,7
16735,U20-008,2022AR20A,Valide,1,1,1,novote,1,1,novote,novote,1,1,1,8,8,0,0,0,3
16738,U20-019,2022AR20A,Valide,1,1,1,novote,1,1,1,1,1,1,1,10,10,0,0,0,1
16744,U20-008,2022AR20A,Valide,1,1,3,2,2,3,2,1,3,2,1,11,4,4,3,0,0
16757,U20-008,2022AR20A,Valide,4,4,4,4,novote,4,4,2,1,4,1,10,2,1,0,7,1
16762,U20-020,2022AR20A,Valide,3,1,3,3,3,3,1,2,2,2,1,11,3,3,5,0,0
16764,U20-020,2022AR20A,Valide,2,1,1,1,1,1,1,1,1,1,2,11,9,2,0,0,0
16772,U20-008,2022AR20A,Valide,novote,novote,1,novote,novote,novote,1,1,novote,novote,1,4,4,0,0,0,7
16774,U20-020,2022AR20A,Valide,1,1,1,2,2,1,1,1,1,3,1,11,8,2,1,0,0
16786,U20-019,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16797,U20-019,2022AR20A,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,1,4,4,0,0,0,7
16803,U20-019,2022AR20A,Valide,novote,novote,1,novote,novote,1,novote,1,novote,novote,1,4,4,0,0,0,7
16812,U20-019,2022AR20A,Nul,novote,novote,1,novote,novote,novote,novote,1,novote,novote,novote,2,2,0,0,0,9
16815,U20-019,2022AR20B,Nul,novote,novote,2,novote,novote,1,novote,novote,1,novote,novote,3,2,1,0,0,8
16818,U20-008,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
16824,U20-008,2022AR20B,Valide,2,2,2,2,2,2,2,2,2,2,2,11,0,11,0,0,0
16830,U20-019,2022AR20A,Valide,1,2,3,3,1,2,1,1,2,1,3,11,5,3,3,0,0
16834,U20-008,2022AR20B,Valide,2,novote,2,1,1,1,1,1,2,4,2,10,5,4,0,1,1
16840,U20-019,2022AR20A,Valide,1,novote,1,novote,1,novote,2,2,novote,novote,novote,5,3,2,0,0,6
16849,U20-008,2022AR20A,Valide,novote,novote,1,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,7
16850,U20-020,2022AR20B,Valide,novote,1,novote,1,1,1,1,novote,novote,1,novote,6,6,0,0,0,5
16865,U20-019,2022AR20B,Valide,1,1,2,1,1,1,1,1,2,1,1,11,9,2,0,0,0
16868,U20-008,2022AR20A,Valide,3,2,2,2,1,1,3,3,3,1,1,11,4,3,4,0,0
16870,U20-008,2022AR20B,Valide,novote,1,novote,1,1,1,novote,novote,novote,2,novote,5,4,1,0,0,6
16876,U20-019,2022AR20A,Valide,2,2,1,1,1,1,1,1,2,1,2,11,7,4,0,0,0
16888,U20-008,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
16893,U20-020,2022AR20A,Valide,2,2,1,novote,novote,novote,2,novote,1,novote,1,6,3,3,0,0,5
16903,U20-019,2022AR20A,Valide,1,novote,novote,novote,1,novote,1,novote,novote,1,novote,4,4,0,0,0,7
16909,U20-019,2022AR20B,Nul,3,3,2,3,1 2,1 2,novote,novote,3,1,2,7,1,2,4,0,2
16917,U20-019,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
16923,U20-019,2022AR20A,Valide,1,novote,1,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,7
16935,U20-019,2022AR20B,Valide,3,2,1,3,1,1,1,2,2,2,3,11,4,4,3,0,0
16955,U20-020,2022AR20A,Valide,2,2,2,1,1,1,1,1,2,2,1,11,6,5,0,0,0
16957,U20-008,2022AR20B,Valide,1,2,4,1,3,2,2,2,4,4,4,11,2,4,1,4,0
16963,U20-019,2022AR20A,Nul,1,novote,1,novote,novote,novote,1,novote,novote,novote,novote,3,3,0,0,0,8
16966,U20-019,2022AR20B,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,7
16969,U20-008,2022AR20A,Valide,1,novote,2,novote,novote,2,novote,2,novote,novote,1,5,2,3,0,0,6
16976,U20-020,2022AR20A,Valide,3,novote,novote,novote,2,1,1,1,novote,novote,novote,5,3,1,1,0,6
16978,U20-008,2022AR20A,Valide,2,3,2,2,3,1,2,1,1,1,2,11,4,5,2,0,0
16981,U20-008,2022AR20A,Valide,2,2,novote,novote,novote,novote,novote,2,2,novote,1,5,1,4,0,0,6
16984,U20-019,2022AR20A,Valide,1,1,2,2,1,2,1,1,1,1,1,11,8,3,0,0,0
16985,U20-020,2022AR20A,Valide,1,novote,novote,novote,1,novote,novote,novote,1,1,novote,4,4,0,0,0,7
16988,U20-020,2022AR20A,Valide,1,novote,2,novote,novote,novote,1,1,novote,novote,novote,4,3,1,0,0,7
16992,U20-008,2022AR20B,Valide,2,1,1,1,1,1,2,2,novote,2,1,10,6,4,0,0,1
17010,U20-019,2022AR20A,Valide,2,2,2,2,2,2,2,2,2,2,2,11,0,11,0,0,0
17015,U20-020,2022AR20A,Valide,novote,novote,novote,2,2,2,novote,novote,novote,novote,2,4,0,4,0,0,7
17018,U20-019,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
17023,U20-008,2022AR20A,Valide,2,3,2,1,2,3,2,1,2,3,2,11,2,6,3,0,0
17024,U20-020,2022AR20A,Valide,1,1,novote,3,3,2,novote,novote,novote,novote,1,6,3,1,2,0,5
17029,U20-019,2022AR20B,Valide,novote,1,1,novote,novote,novote,1,1,1,novote,novote,5,5,0,0,0,6
17032,U20-019,2022AR20B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
17034,U20-019,2022AR20B,Valide,1,novote,1,1,1,novote,novote,novote,novote,novote,1,5,5,0,0,0,6
17041,U20-005,2022AR20B,Valide,1,1,2,1,2,2,2,3,2,2,2,11,3,7,1,0,0
17046,U20-008,2022AR20A,Valide,3,2,4,2,4,2,2,2,2,4,2,11,0,7,1,3,0
17049,U20-019,2022AR20A,Valide,1,1,2,2,1,1,novote,1,2,1,1,10,7,3,0,0,1
17050,U20-005,2022AR20B,Valide,novote,novote,novote,1,novote,1,novote,1,1,novote,1,5,5,0,0,0,6
17054,U20-003,2022AR20A,Valide,novote,2,1,3,1,1,novote,novote,1,4,3,8,4,1,2,1,3
17059,U20-019,2022AR20A,Valide,novote,1,2,2,3,2,1,1,3,2,3,10,3,4,3,0,1
17062,U20-008,2022AR20A,Nul,1,1,novote,1 3,1,1,1,1,1,1,1,9,9,0,0,0,1
17064,U20-019,2022AR20A,Valide,1,novote,1,novote,1,novote,novote,1,1,novote,novote,5,5,0,0,0,6
17073,U20-019,2022AR20B,Valide,novote,1,novote,novote,1,1,novote,novote,1,1,1,6,6,0,0,0,5
17075,U20-020,2022AR20A,Valide,1,novote,novote,novote,1,novote,1,novote,novote,1,novote,4,4,0,0,0,7
17081,U20-010,2022AR20A,Valide,1,2,3,3,1,1,2,3,3,3,3,11,3,2,6,0,0
17086,U20-005,2022AR20A,Valide,1,1,4,1,1,4,novote,novote,novote,novote,novote,6,4,0,0,2,5
17107,U20-005,2022AR20B,Valide,1,3,3,1,2,2,2,2,novote,2,2,10,2,6,2,0,1
17112,U20-019,2022AR20B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
17113,U20-005,2022AR20B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
